transaction_id,items,date
3153,"apple, potato, eggs, butter, orange",2025-04-14
3154,"bread, yogurt, potato, beef, tomato, cereal",2025-05-04
3155,"salt, apple, cheese, pasta, bread, sugar",2024-09-28
3156,"oil, milk, cheese, potato",2025-07-19
3157,"salt, rice",2024-09-29
3158,"orange, milk, pasta",2024-12-11
3159,"rice, potato, butter",2025-12-18
3160,"cereal, orange",2025-06-18
3161,"orange, eggs, bread, oil",2024-03-25
3162,"yogurt, bread, salt, chicken, oil",2024-06-26
3163,"yogurt, rice",2025-04-08
3164,"sugar, chicken, banana, tomato, pasta, cheese",2024-06-06
3165,"eggs, bread, banana, cheese, pasta, orange",2025-07-01
3166,"eggs, cereal, bread, banana, milk, tomato",2025-10-12
3167,"sugar, chicken, banana, tomato, butter",2024-02-12
3168,"milk, salt, oil, chicken, pasta, cereal",2024-08-04
3169,"beef, onion, butter, rice, orange",2024-09-24
3170,"tomato, beef, cheese, apple, eggs",2024-05-11
3171,"salt, eggs, onion, oil, orange, sugar",2024-06-23
3172,"rice, banana",2024-04-25
3173,"eggs, apple, chicken, onion, milk",2024-08-24
3174,"banana, chicken, sugar, orange, cereal",2024-12-28
3175,"eggs, rice, tomato, sugar, salt",2025-06-24
3176,"eggs, apple, cheese",2025-02-11
3177,"eggs, yogurt, rice, banana, butter",2024-12-18
3178,"rice, oil, milk, banana, beef",2024-02-06
3179,"yogurt, orange, milk, cereal, butter, pasta",2024-11-18
3180,"banana, sugar, cheese, orange, potato, rice",2024-03-22
3181,"milk, tomato",2025-04-08
3182,"banana, chicken, orange, yogurt",2025-02-21
3183,"eggs, onion, apple, oil, cheese, sugar",2024-09-21
3184,"orange, banana, milk, sugar, potato",2024-05-30
3185,"sugar, pasta, onion, tomato",2025-03-19
3186,"chicken, apple, sugar, bread, salt",2024-11-02
3187,"bread, potato, rice, sugar, apple, salt",2024-01-24
3188,"banana, beef, yogurt, tomato, rice",2025-01-14
3189,"butter, chicken, eggs, yogurt, beef, orange",2025-01-20
3190,"salt, cheese, pasta",2025-01-15
3191,"apple, cereal, tomato",2024-11-12
3192,"salt, cereal, chicken, sugar, beef",2025-05-05
3193,"chicken, tomato, pasta, beef",2024-04-17
3194,"cereal, banana, sugar, orange, cheese, apple",2024-03-18
3195,"banana, apple, cereal",2024-05-02
3196,"tomato, chicken, oil, potato, sugar, cheese",2024-01-17
3197,"rice, tomato, banana, potato",2025-12-27
3198,"banana, tomato, milk, pasta",2024-04-21
3199,"salt, potato",2024-12-12
3200,"chicken, milk, rice, pasta, eggs",2025-12-01
3201,"chicken, cereal, sugar, beef",2024-12-12
3202,"bread, chicken, eggs, apple, cheese, pasta",2024-11-26
3203,"yogurt, cereal, cheese, apple",2025-08-29
3204,"sugar, orange, bread, apple, onion, banana",2025-01-29
3205,"yogurt, milk, oil, pasta, tomato",2025-10-10
3206,"cheese, sugar, orange, rice, milk",2025-06-30
3207,"apple, cereal, salt, bread, cheese",2025-10-05
3208,"banana, milk, onion, bread",2026-01-01
3209,"beef, banana, tomato",2025-08-06
3210,"tomato, yogurt",2025-12-22
3211,"pasta, salt, milk",2024-04-01
3212,"salt, eggs",2025-03-27
3213,"cereal, chicken, butter, orange",2025-11-14
3214,"banana, sugar, yogurt",2024-03-19
3215,"cheese, sugar, pasta, cereal, onion, yogurt",2025-01-25
3216,"potato, oil, banana, salt",2024-07-11
3217,"bread, potato, sugar, rice, milk, eggs",2025-06-08
3218,"cereal, banana, butter, beef, rice, bread",2024-08-13
3219,"banana, onion, tomato",2025-08-01
3220,"bread, salt, banana",2025-11-20
3221,"yogurt, rice",2024-06-07
3222,"apple, oil, beef, chicken, eggs",2024-11-26
3223,"tomato, pasta, yogurt, salt",2024-06-04
3224,"tomato, yogurt, salt, orange, onion",2024-08-11
3225,"cereal, pasta, tomato, salt, oil, apple",2024-02-05
3226,"rice, apple, pasta, cereal",2024-04-02
3227,"onion, milk, eggs, apple",2025-02-17
3228,"cheese, eggs, orange, tomato, cereal, pasta",2024-07-28
3229,"apple, cereal, salt",2024-04-30
3230,"potato, oil",2024-11-21
3231,"salt, sugar, apple, milk",2025-05-28
3232,"apple, cheese",2025-02-17
3233,"bread, chicken",2024-11-05
3234,"yogurt, potato, butter, tomato, milk, pasta",2024-06-12
3235,"beef, salt, tomato",2024-10-26
3236,"yogurt, cheese, salt, tomato, onion, potato",2024-01-17
3237,"eggs, chicken, banana",2025-01-06
3238,"rice, chicken, pasta, cereal",2024-05-13
3239,"oil, beef",2024-02-17
3240,"tomato, pasta, cereal, apple, potato",2024-04-10
3241,"yogurt, butter, eggs",2025-01-30
3242,"oil, potato, yogurt, onion, butter",2024-08-01
3243,"apple, bread, rice, sugar, yogurt",2025-05-29
3244,"bread, cheese, butter, banana, tomato, cereal",2025-01-05
3245,"oil, onion, eggs, cereal",2025-01-20
3246,"pasta, banana, milk, chicken, cereal",2025-02-13
3247,"cereal, beef, pasta, chicken, potato, sugar",2024-05-31
3248,"bread, eggs, chicken, banana, butter",2024-03-23
3249,"cereal, bread, eggs, cheese",2025-09-22
3250,"tomato, apple",2024-03-11
3251,"yogurt, sugar",2025-01-09
3252,"milk, potato, bread, eggs, apple, onion",2024-04-21
3253,"potato, rice, tomato",2025-11-18
3254,"rice, bread, cereal, eggs",2024-03-05
3255,"salt, bread, tomato, butter, cereal",2025-07-28
3256,"milk, salt, tomato, eggs, cereal, rice",2024-11-05
3257,"onion, eggs, tomato, rice, salt, yogurt",2025-03-15
3258,"cereal, butter, salt, oil, yogurt",2025-12-27
3259,"butter, banana, beef, cereal, bread, orange",2024-12-02
3260,"pasta, rice, eggs, banana, potato, onion",2024-09-27
3261,"onion, bread, eggs, pasta",2025-01-01
3262,"butter, cereal, chicken, beef, cheese, salt",2024-11-15
3263,"milk, cereal, beef, cheese, tomato",2024-07-28
3264,"onion, potato, salt, yogurt, cheese",2025-04-21
3265,"potato, cereal, yogurt, apple, rice, chicken",2025-05-12
3266,"butter, rice, eggs, orange",2024-09-29
3267,"milk, bread, orange, oil, potato",2024-01-05
3268,"tomato, yogurt, pasta, banana, bread",2024-04-12
3269,"tomato, potato, milk, chicken, onion, eggs",2025-09-07
3270,"yogurt, eggs, salt",2024-03-04
3271,"chicken, butter, bread, yogurt, eggs, onion",2024-07-13
3272,"potato, salt",2024-09-18
3273,"chicken, eggs, yogurt, bread, beef, sugar",2025-08-14
3274,"chicken, oil",2025-05-12
3275,"orange, sugar, potato, yogurt",2024-06-04
3276,"beef, onion, cereal, orange, milk",2024-09-02
3277,"rice, cheese, chicken",2025-08-04
3278,"banana, butter, sugar, potato, apple, cheese",2025-07-22
3279,"sugar, butter, pasta, banana, orange, apple",2024-12-28
3280,"oil, butter, bread, onion, beef, chicken",2024-03-24
3281,"chicken, cereal, eggs, yogurt",2024-11-22
3282,"salt, bread, tomato, butter, apple, potato",2024-05-25
3283,"eggs, tomato, butter, pasta, potato, yogurt",2025-09-19
3284,"salt, oil",2025-01-25
3285,"beef, bread",2025-06-14
3286,"butter, onion, cereal",2024-04-03
3287,"milk, butter, onion, apple",2024-05-26
3288,"cheese, apple",2025-11-23
3289,"beef, sugar, apple, rice, oil",2025-09-21
3290,"salt, banana, bread, oil",2024-01-31
3291,"cheese, pasta, orange, onion, beef",2024-12-08
3292,"tomato, onion, eggs, orange, beef",2025-12-31
3293,"orange, eggs, oil, beef",2025-09-06
3294,"cheese, oil, yogurt, orange, chicken, sugar",2024-06-07
3295,"potato, salt, tomato, milk",2025-05-02
3296,"chicken, sugar, potato, pasta, eggs",2024-02-14
3297,"sugar, eggs, cereal",2024-02-26
3298,"salt, yogurt, pasta, banana, bread",2025-10-20
3299,"onion, butter, tomato, rice",2024-12-19
3300,"milk, oil, cheese, chicken, butter, sugar",2025-05-27
3301,"salt, bread, yogurt",2024-11-09
3302,"sugar, pasta, eggs, butter, oil, yogurt",2025-08-20
3303,"salt, tomato, beef, milk, cheese",2024-01-14
3304,"sugar, onion",2025-12-21
3305,"sugar, cheese",2024-05-24
3306,"onion, salt, yogurt, apple, cheese",2025-03-14
3307,"cereal, oil, apple, cheese, chicken",2025-04-30
3308,"onion, beef, cheese",2024-06-17
3309,"eggs, tomato, orange, salt, banana",2025-05-08
3310,"eggs, orange, bread",2025-07-02
3311,"oil, cheese, pasta, apple",2024-05-27
3312,"oil, sugar, yogurt, eggs",2024-10-21
3313,"bread, oil, milk, apple, rice",2025-05-19
3314,"banana, butter, onion",2025-02-19
3315,"salt, yogurt, butter, eggs, oil, apple",2025-06-19
3316,"cheese, eggs, sugar",2025-02-07
3317,"cheese, oil, potato",2025-10-23
3318,"sugar, potato",2024-10-12
3319,"butter, yogurt",2024-09-07
3320,"chicken, sugar",2024-04-29
3321,"pasta, banana, tomato, oil",2025-01-02
3322,"oil, banana, milk, rice, potato, yogurt",2025-03-25
3323,"yogurt, pasta",2024-02-01
3324,"sugar, cereal",2025-11-27
3325,"cheese, chicken, eggs",2024-09-21
3326,"eggs, tomato, rice",2024-11-18
3327,"tomato, salt, orange, chicken",2025-05-12
3328,"orange, beef",2025-06-24
3329,"tomato, onion, oil",2024-04-22
3330,"tomato, cheese, sugar, milk, eggs",2025-06-18
3331,"oil, orange, banana, butter, pasta",2024-08-26
3332,"onion, salt, oil, eggs, potato, banana",2025-03-11
3333,"beef, oil",2024-05-19
3334,"butter, sugar, chicken, oil, cereal, bread",2025-06-26
3335,"banana, potato, pasta, tomato, cereal, onion",2024-10-30
3336,"cheese, onion, cereal, pasta",2024-04-27
3337,"chicken, apple, rice, bread",2025-10-15
3338,"pasta, apple",2025-10-13
3339,"milk, orange, pasta, bread",2025-12-13
3340,"onion, cereal, tomato, beef, eggs, butter",2024-08-03
3341,"bread, salt, sugar",2024-04-16
3342,"tomato, apple, bread, butter, beef",2025-08-24
3343,"eggs, yogurt",2025-04-24
3344,"oil, potato",2025-07-27
3345,"rice, salt, sugar, cereal, cheese",2024-05-06
3346,"cheese, butter, pasta, bread, eggs, onion",2024-10-20
3347,"bread, yogurt, apple, orange, cereal, salt",2024-02-14
3348,"apple, cereal",2025-06-13
3349,"cheese, banana, tomato, milk, apple",2024-03-13
3350,"tomato, salt",2025-10-08
3351,"sugar, oil, yogurt",2024-07-23
3352,"potato, butter, orange, chicken, yogurt, apple",2024-06-08
3353,"beef, cereal, cheese, milk, eggs, bread",2025-12-06
3354,"pasta, chicken, rice, potato, banana",2025-03-29
3355,"potato, eggs, beef, butter, bread",2025-03-19
3356,"eggs, pasta, potato, tomato, milk, beef",2024-07-02
3357,"cheese, bread, oil, eggs, cereal",2025-09-26
3358,"banana, onion, chicken",2025-04-15
3359,"butter, potato",2025-09-04
3360,"cereal, milk, yogurt",2024-12-28
3361,"chicken, milk, banana",2025-06-05
3362,"apple, cereal, cheese, rice",2024-06-23
3363,"potato, eggs, yogurt, chicken, beef",2025-09-09
3364,"tomato, onion, oil",2024-09-26
3365,"eggs, chicken",2024-09-29
3366,"cereal, oil, milk",2025-07-17
3367,"chicken, salt, pasta, yogurt, banana",2024-05-09
3368,"cheese, apple, yogurt, bread, eggs",2024-05-15
3369,"beef, pasta, rice, banana, bread, salt",2024-11-12
3370,"apple, eggs, pasta, chicken",2025-06-28
3371,"potato, cereal",2024-01-23
3372,"rice, chicken, potato, oil",2024-09-27
3373,"chicken, salt, apple",2024-07-14
3374,"tomato, bread, orange, eggs, banana",2024-09-06
3375,"potato, salt, eggs, chicken",2025-06-25
3376,"beef, butter, orange, milk",2024-03-24
3377,"orange, potato, tomato, beef, cereal",2025-01-12
3378,"potato, milk, cereal, onion",2025-09-10
3379,"onion, rice, cheese",2024-03-23
3380,"tomato, sugar, onion, eggs",2024-05-13
3381,"bread, butter, potato, eggs, cereal",2025-10-23
3382,"cereal, banana, chicken, butter, yogurt",2025-01-27
3383,"pasta, banana",2024-01-19
3384,"butter, pasta",2025-10-11
3385,"sugar, potato, pasta, yogurt, butter, beef",2024-03-25
3386,"oil, beef, tomato, salt",2024-07-09
3387,"milk, rice, beef, yogurt, apple, salt",2024-10-21
3388,"apple, chicken, banana, salt",2025-08-24
3389,"pasta, orange, eggs, beef, apple",2025-07-04
3390,"apple, pasta, chicken, sugar, bread",2024-02-20
3391,"yogurt, butter, salt, sugar, bread, onion",2024-10-27
3392,"yogurt, onion, sugar, beef",2024-09-05
3393,"chicken, yogurt, beef, eggs, onion, potato",2025-03-22
3394,"orange, rice, butter, onion",2024-05-31
3395,"apple, banana, milk, butter, tomato",2024-04-10
3396,"beef, apple, oil, butter, tomato",2025-06-29
3397,"milk, orange, oil, bread, potato",2024-08-20
3398,"sugar, orange",2025-04-08
3399,"potato, cheese, onion, pasta",2024-11-09
3400,"chicken, potato",2025-02-09
3401,"milk, pasta, chicken, salt, butter, beef",2025-09-13
3402,"oil, apple, tomato, eggs, banana",2024-01-08
3403,"salt, tomato, cheese, rice",2025-05-07
3404,"salt, cheese",2024-08-02
3405,"eggs, potato, cheese, yogurt, tomato",2024-10-14
3406,"chicken, orange, cheese",2025-12-24
3407,"butter, bread, oil, cheese, eggs",2025-10-27
3408,"sugar, salt, beef",2025-12-25
3409,"tomato, salt",2025-07-07
3410,"chicken, apple",2025-10-13
3411,"oil, eggs, sugar, apple, rice",2024-07-16
3412,"apple, potato, butter, eggs, pasta",2025-06-07
3413,"potato, orange, milk, bread, oil, rice",2024-06-20
3414,"beef, apple, cheese, cereal, oil",2025-03-19
3415,"milk, eggs, pasta, yogurt, tomato, cheese",2024-12-18
3416,"beef, potato, milk, bread",2024-05-20
3417,"apple, tomato, chicken",2025-08-19
3418,"salt, apple, cereal, yogurt, eggs, tomato",2024-10-01
3419,"cheese, salt, apple",2024-10-03
3420,"bread, apple",2025-07-28
3421,"chicken, apple, cheese, rice",2025-08-06
3422,"pasta, butter, milk, eggs, cereal, rice",2025-10-29
3423,"cheese, potato, yogurt",2024-03-01
3424,"rice, pasta, butter",2024-02-25
3425,"bread, oil, cheese, potato, orange, apple",2025-07-14
3426,"sugar, beef, onion, eggs, rice",2025-01-19
3427,"onion, yogurt",2025-11-23
3428,"chicken, pasta, banana",2025-08-24
3429,"orange, yogurt, bread",2025-07-28
3430,"cheese, salt, beef, potato, yogurt",2024-05-11
3431,"butter, potato, beef, pasta, chicken",2024-10-30
3432,"oil, beef",2024-10-18
3433,"potato, onion, sugar",2025-04-19
3434,"pasta, yogurt, butter, salt, tomato",2024-03-24
3435,"beef, rice, salt",2024-11-17
3436,"tomato, butter, chicken, orange",2024-09-15
3437,"yogurt, milk, chicken, tomato, banana",2024-12-12
3438,"butter, oil, pasta, apple, salt",2025-11-18
3439,"eggs, beef, yogurt, tomato, pasta",2025-01-22
3440,"orange, banana, cheese",2024-01-10
3441,"cereal, oil",2025-01-21
3442,"cereal, eggs, apple, yogurt, beef, banana",2025-08-26
3443,"apple, beef, butter, chicken",2025-08-30
3444,"cheese, tomato, salt",2024-07-06
3445,"pasta, orange, chicken, milk, banana, potato",2025-01-16
3446,"onion, pasta, yogurt, rice",2024-04-19
3447,"bread, apple, orange, salt",2024-09-05
3448,"pasta, orange, chicken, salt, cheese",2024-09-18
3449,"beef, apple, rice, potato, yogurt",2025-10-16
3450,"orange, pasta, salt, bread, beef, yogurt",2025-06-24
3451,"cheese, salt, eggs, oil",2025-10-02
3452,"beef, salt, yogurt, potato, banana",2024-12-19
3453,"pasta, yogurt, sugar, oil",2024-12-14
3454,"eggs, chicken",2025-10-08
3455,"potato, apple, onion, milk, butter, pasta",2024-11-30
3456,"orange, onion, eggs",2025-12-14
3457,"orange, pasta",2025-10-10
3458,"chicken, sugar, yogurt, potato",2025-07-02
3459,"sugar, beef",2024-09-27
3460,"tomato, chicken, cereal, pasta",2025-10-08
3461,"pasta, orange, oil, cheese, chicken",2024-08-27
3462,"onion, oil",2024-06-07
3463,"milk, cereal, cheese, oil, bread, salt",2024-01-29
3464,"eggs, cereal, potato",2024-06-15
3465,"onion, cheese, chicken, potato, beef",2025-03-06
3466,"potato, oil",2024-02-17
3467,"potato, yogurt, rice, banana",2025-10-21
3468,"tomato, milk, rice, pasta, onion",2024-08-11
3469,"banana, potato, bread, beef",2025-01-01
3470,"salt, orange",2025-11-10
3471,"chicken, butter, potato, pasta, onion",2025-06-07
3472,"potato, rice",2024-07-16
3473,"eggs, potato, yogurt",2024-12-17
3474,"orange, chicken, eggs, rice, cheese",2025-01-18
3475,"banana, oil, cereal, milk, rice, apple",2024-07-24
3476,"cheese, beef, tomato",2025-01-04
3477,"cheese, cereal",2025-12-31
3478,"cheese, pasta",2024-07-28
3479,"chicken, pasta, salt, banana",2025-12-15
3480,"eggs, pasta, potato",2025-02-04
3481,"potato, bread, tomato, milk, yogurt, chicken",2025-03-16
3482,"potato, banana, apple, cereal, pasta, sugar",2024-05-17
3483,"pasta, orange, chicken, yogurt, apple",2025-01-18
3484,"bread, beef, apple",2025-03-31
3485,"potato, cereal, yogurt",2025-02-04
3486,"eggs, cheese, sugar, rice",2025-01-21
3487,"rice, butter, yogurt, bread, cheese, beef",2024-03-12
3488,"apple, potato, yogurt, beef",2024-08-20
3489,"eggs, salt, pasta, tomato",2025-09-06
3490,"beef, bread",2024-06-15
3491,"rice, banana, potato, cereal, onion",2024-01-18
3492,"milk, banana, salt, apple",2025-08-03
3493,"salt, yogurt, tomato",2024-09-27
3494,"cheese, cereal, oil, salt",2024-09-28
3495,"sugar, beef, apple, rice",2025-08-28
3496,"banana, rice",2024-07-31
3497,"apple, banana, orange",2025-05-01
3498,"potato, tomato",2025-06-06
3499,"pasta, chicken, cheese, orange, beef",2024-09-28
3500,"cheese, chicken",2025-04-07
3501,"chicken, beef, rice, bread, apple",2025-12-12
3502,"cheese, cereal",2025-08-05
3503,"eggs, cheese",2025-11-13
3504,"yogurt, banana, cheese, orange, oil, pasta",2024-05-01
3505,"eggs, rice, pasta, salt",2025-10-25
3506,"banana, rice",2024-10-20
3507,"rice, potato, sugar, cereal, yogurt, onion",2025-03-27
3508,"oil, salt, yogurt, apple, bread, orange",2025-07-29
3509,"chicken, beef, tomato, oil",2025-08-31
3510,"banana, tomato, milk, eggs, salt",2025-02-25
3511,"rice, cereal, onion, beef, pasta, chicken",2024-02-22
3512,"bread, oil, rice, apple",2025-03-14
3513,"tomato, butter, milk",2025-04-11
3514,"sugar, cereal, butter",2024-04-23
3515,"banana, potato, onion, beef",2024-10-05
3516,"onion, bread, banana, cheese, pasta",2025-12-02
3517,"butter, onion, chicken, rice, apple",2024-05-27
3518,"bread, beef, rice, orange",2025-01-29
3519,"orange, sugar, banana",2024-01-18
3520,"cereal, milk, eggs",2025-04-04
3521,"apple, tomato",2025-09-22
3522,"oil, tomato",2025-03-01
3523,"bread, orange, cereal, apple",2024-08-31
3524,"beef, potato, milk, bread, oil, chicken",2025-10-25
3525,"cheese, eggs, pasta",2025-05-03
3526,"butter, yogurt",2024-12-31
3527,"oil, cereal, banana, bread, yogurt, orange",2025-01-09
3528,"yogurt, orange, beef, pasta",2025-02-14
3529,"tomato, eggs, rice, yogurt",2025-06-30
3530,"orange, sugar, cheese, banana, pasta",2024-11-16
3531,"apple, milk, oil, eggs",2024-10-03
3532,"tomato, salt, rice",2025-07-22
3533,"pasta, apple, milk, cereal, yogurt, bread",2024-10-15
3534,"onion, beef",2025-11-04
3535,"onion, bread, yogurt",2024-12-26
3536,"eggs, orange, tomato, banana, sugar",2025-04-03
3537,"eggs, milk, rice, butter",2024-01-18
3538,"onion, orange, oil",2025-07-31
3539,"banana, sugar, chicken",2024-08-12
3540,"cereal, chicken",2025-11-12
3541,"apple, eggs, oil, milk",2025-07-26
3542,"pasta, yogurt, cheese",2025-05-20
3543,"beef, rice, tomato, banana, oil",2024-02-15
3544,"potato, chicken, onion",2025-10-08
3545,"yogurt, cereal, apple",2025-10-18
3546,"yogurt, beef",2024-06-15
3547,"yogurt, apple, chicken, milk",2024-11-30
3548,"beef, salt, yogurt, potato, orange",2024-05-28
3549,"sugar, beef, pasta, yogurt",2025-04-14
3550,"cereal, yogurt, banana",2025-11-23
3551,"cheese, butter, milk, eggs, oil",2025-07-08
3552,"pasta, sugar, banana",2024-01-09
3553,"rice, banana, beef, orange, apple, eggs",2024-10-04
3554,"salt, potato, milk, pasta",2025-08-16
3555,"apple, banana, cheese",2025-03-02
3556,"butter, pasta",2025-10-07
3557,"oil, cheese, tomato",2025-12-08
3558,"oil, apple",2024-03-30
3559,"sugar, pasta, oil, bread",2025-11-03
3560,"milk, chicken, tomato",2025-07-20
3561,"eggs, pasta, oil, yogurt, banana, orange",2024-10-20
3562,"bread, orange",2025-01-31
3563,"salt, banana, tomato, onion, oil, cheese",2025-09-26
3564,"eggs, onion, yogurt, potato, salt, sugar",2024-03-09
3565,"tomato, oil, orange",2024-02-11
3566,"pasta, chicken, yogurt, milk, apple",2024-10-03
3567,"milk, orange",2024-09-10
3568,"cheese, orange, oil, tomato, salt, yogurt",2024-08-01
3569,"rice, yogurt, salt, banana, milk",2024-01-19
